5.000000000000000000e-01,2.500000000000000139e-02,4.580009160018319678e-04,1.233890067870388810e-02,-5.463371918304338673e-03,5.500318287647749244e-02,-1.495579015923257593e+01,-3.598453707621396092e+01,2.750416162801714037e+01,3.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.500000000000000139e-02,9.480018960037919599e-04,2.484236871314833908e-02,2.466237300065855786e-02,5.502727911686097761e-02,-1.993446075093479875e-01,-4.269718468470091732e-01,4.769506716114322131e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e-01,2.500000000000000139e-02,1.237002474004947989e-03,2.355801647342243774e-02,8.128981199887599929e-03,5.501017740714873178e-02,7.488879264444871353e+01,-3.473255078295056109e+01,6.737684968070985292e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e-01,2.500000000000000139e-02,1.448002896005791797e-03,1.118617615326042598e-02,1.137052754457594517e-02,5.500371306397449506e-02,-9.250924059073518890e+00,-9.127466518268896323e+00,4.589282333598185204e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,2.354004708009415671e-03,1.938684266199189321e-02,-1.030478912663617373e-02,5.502750879756202612e-02,-1.778238665408889085e+00,-3.264539609425513245e+00,4.755230933533977122e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,4.023008046016091771e-03,5.116021453857895820e-03,-1.219772954478938465e-02,5.500864632316700836e-02,5.200297909853698286e+01,-1.012223339269212019e+01,2.305922742076370824e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e-01,-2.500000000000000139e-02,3.496006992013983832e-03,-1.639146670525714125e-02,8.691903670630905798e-03,5.502186013971122058e-02,-2.057261293436074823e+01,1.851296965211519918e+01,3.884686636589030684e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e-01,-2.500000000000000139e-02,3.541007082014163785e-03,2.773542949280144443e-02,-9.218957043032154075e-03,5.501703593894879257e-02,3.390210247060190252e+00,-3.508035604509517924e+01,3.213901941513753258e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,2.500000000000000139e-02,1.014002028004055847e-03,1.445956977735483873e-02,1.602846551911393802e-02,5.508335637833209480e-02,-9.757446662264716508e+01,-1.017147737260555687e+02,1.270080574911764018e+02,3.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,2.500000000000000139e-02,6.543013086026171730e-03,-1.511830375007264943e-02,2.654760780077856583e-02,5.505114706770484340e-02,-7.310940462684209606e+00,2.820275892423040331e-01,6.068027416833906784e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,2.500000000000000139e-02,1.072202144404288751e-02,-3.372640649181905814e-02,-1.446946503872515929e-02,5.501213832353621380e-02,1.910219382022005918e+00,3.323437103425943118e+00,6.099943352922979045e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,7.290014580029159294e-04,-1.079962748385585730e-02,-4.130826768262541027e-03,5.500832504890602881e-02,-5.379965288300815018e+01,5.059300822888940230e-02,2.900379032419996506e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,1.143002286004571972e-03,-2.951055375936387226e-02,2.048912742927877159e-02,5.511084294657681015e-02,-9.103407948858290410e+01,1.412063319527443070e+02,1.564953889056397713e+02,3.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,1.483002966005931905e-03,-1.095912146874544399e-02,-9.074255227371277877e-04,5.503491804583153513e-02,-8.130932956154644842e+01,-1.598426003040140841e+01,5.595604149073497524e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,5.339010678021355143e-03,1.686084573429333378e-02,3.272452573765503858e-02,5.502004813474100503e-02,-1.778778807558766317e+01,1.006122460853629690e+02,8.187554215886969189e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,-2.500000000000000139e-02,1.169002338004675829e-03,1.077734906424465677e-02,-1.325515221293349297e-02,5.508879665528568920e-02,1.749061507718808741e+02,-1.922628151006265398e+02,2.526292274957488360e+02,3.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,-2.500000000000000139e-02,1.569003138006275916e-03,3.622255007661901588e-02,1.949083261862718727e-02,5.501290630452260882e-02,7.123515639565103363e+00,2.824056384799171227e+01,5.373407802907926367e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,-2.500000000000000139e-02,1.591003182006363878e-03,-1.734322813318452117e-02,-3.372538006335234345e-02,5.504563687918273551e-02,-2.441460110654555393e+01,2.777468638720034377e+01,4.866332409582946639e+01,3.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,-2.500000000000000139e-02,5.465010930021859184e-03,2.378101137279883120e-02,-1.786347917401375635e-02,5.505839368813665591e-02,-2.574138183095311394e-01,1.507019043716966378e+00,6.110063579769708042e+01,3.000000000000000000e+00,1.000000000000000000e+00
6.999999999999999556e-01,2.500000000000000139e-02,1.264002528005055874e-03,-9.123752822832432996e-03,-1.664889980777940759e-02,5.502807755875261525e-02,1.468187420901309679e+02,5.094062095828904546e+01,1.387812810278346376e+02,3.000000000000000000e+00,1.000000000000000000e+00
6.999999999999999556e-01,2.500000000000000139e-02,1.274002548005095936e-03,3.854146673419365371e-02,2.756252855328659296e-03,5.500103341646306321e-02,-1.033602715998824664e+02,-2.783454603168540231e+01,8.104111159882879178e+01,3.000000000000000000e+00,1.000000000000000000e+00
6.999999999999999556e-01,2.500000000000000139e-02,2.652005304010607734e-03,-2.255941198616872451e-02,1.893859838574027052e-02,5.508805461728359665e-02,4.661497516507617433e+01,-1.544056882157163955e+02,1.453396935946681481e+02,3.000000000000000000e+00,1.000000000000000000e+00
6.999999999999999556e-01,2.500000000000000139e-02,1.222402444804889486e-02,1.463530370784948964e-02,4.115916624625998860e-02,5.501834275147362424e-02,-7.145360531800155623e-01,1.114003396415970126e+00,6.991919881891625721e+01,3.000000000000000000e+00,1.000000000000000000e+00
6.999999999999999556e-01,0.000000000000000000e+00,4.690009380018759491e-04,2.483445356733022732e-02,-2.479962927036413831e-03,5.506538350144291744e-02,-1.551758065490229099e-01,-2.324606101195286545e+00,6.989290418748537093e+01,3.000000000000000000e+00,0.000000000000000000e+00
